input_id,cluster_id,source,theme,paper_theme_consensus,is_paper_theme_consensus,is_outside_ontology_consensus
35601e0c756658e13fa42040,wildchat_full:f2290695e0fe2ccfc32c1907231d9567,wildchat_full,mixed,outside-ontology,False,True
f29a33d4f8ca6d15fd04cd2a,sharechat_grok:https://grok.com/share/bGVnYWN5_8061feb6-0782-4cf1-95e2-2345b0fbbc7a,sharechat_grok,persecutory,outside-ontology,False,True
fc9839238c24e3492b1ac28f,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,sharechat_chatgpt,mixed,outside-ontology,False,True
fcda8b56440153f3ac19d800,sharechat_chatgpt:https://chatgpt.com/share/1d0cf78f-70d3-4d21-a4d3-21a48902c4e6,sharechat_chatgpt,persecutory,sentient-ai,True,False
ec37bcf85f2a1d512a1f942d,wildchat_full:e893f76f3d0927891dfa0527878d8e5e,wildchat_full,grandiose,,False,False
84184ab37be735b8d75ceed8,sharechat_chatgpt:https://chatgpt.com/share/67df181e-0b1c-8006-ac7c-5aacebe0b2b0,sharechat_chatgpt,grandiose,sentient-ai,True,False
46f22a8359abc28fce408d75,sharechat_chatgpt:https://chatgpt.com/share/67eda3d5-2d74-8010-b446-ce4816e28305,sharechat_chatgpt,referential,outside-ontology,False,True
971da500833aa6245e56e5df,sharechat_chatgpt:https://chatgpt.com/share/67f81856-4c90-8001-9071-f172d5cc745e,sharechat_chatgpt,mixed,,False,False
1657be711df681209c457022,sharechat_chatgpt:https://chatgpt.com/share/66eccba4-5be0-8004-9fa9-8765b3c8f413,sharechat_chatgpt,grandiose,outside-ontology,False,True
accc4180b42ff379a4a966e6,sharechat_chatgpt:e9d7ca1f9efa6ff08240af34fea020f7,sharechat_chatgpt,thought_broadcasting,outside-ontology,False,True
6d889ee6c8bd81af1f226e55,sharechat_chatgpt:https://chatgpt.com/share/687720ee-329c-8004-86e2-4f6e1562c383,sharechat_chatgpt,thought_broadcasting,outside-ontology,False,True
53ecd0f7dfa386098e95ffe3,wildchat_full:cc8478aaeeaa72dc9a6611f60933dd79,wildchat_full,unclear_or_no_delusional_theme,sentient-ai,False,False
86b8cc9d86e9394d7b2ff25f,sharechat_chatgpt:https://chatgpt.com/share/6876a07b-2508-8003-8843-cca611b13efe,sharechat_chatgpt,persecutory,outside-ontology,False,True
4bcf211a5a2ecaca37d355be,sharechat_chatgpt:https://chatgpt.com/share/6756073e-f78c-8003-b947-be2975ed35ac,sharechat_chatgpt,persecutory,outside-ontology,False,True
622befdcacb8831627f14ffe,sharechat_chatgpt:https://chatgpt.com/share/67eb2292-e698-8013-bbb3-f243280d10f7,sharechat_chatgpt,grandiose,outside-ontology,False,True
8aaa996ebaa6550c7111e8d9,sharechat_chatgpt:https://chatgpt.com/share/67fe2bec-476c-800e-8cf7-466ccd5a250b,sharechat_chatgpt,mixed,outside-ontology,False,True
fc971271ab5bb85f508eac5e,sharechat_chatgpt:https://chatgpt.com/share/6829ac4d-1c2c-8006-9251-59403bcfe793,sharechat_chatgpt,mixed,,False,False
d0a3f00f474a9504da6d4462,wildchat_full:83108fc66b754e23bf71edf55636b1b0,wildchat_full,grandiose,outside-ontology,False,True
431c385c9054976c3d980d1a,sharechat_chatgpt:https://chatgpt.com/share/678bfa13-74c8-8003-b6d4-5e0f8d8c34c2,sharechat_chatgpt,bizarre,outside-ontology,False,True
bebc2e85ffd49db81c4f76af,sharechat_chatgpt:https://chatgpt.com/share/684fc0c5-f968-800f-ae92-b64653088964,sharechat_chatgpt,grandiose,,False,False
db2e03e0c974f94271aefbd7,sharechat_chatgpt:https://chatgpt.com/share/67d07e20-d908-8005-a089-1cad9f50d268,sharechat_chatgpt,mixed,outside-ontology,False,True
79b600096967672743c12d4f,sharechat_chatgpt:https://chatgpt.com/share/678f98d8-eba0-8013-8e19-3dbaf6c384b9,sharechat_chatgpt,bizarre,outside-ontology,False,True
de62a043fb7b97031bf24f75,wildchat_full:3e49c4dc260b9ebcf5cf25305621b13f,wildchat_full,bizarre,,False,False
70faa12d63c66f91ad8b3406,sharechat_chatgpt:https://chatgpt.com/share/678bfa13-74c8-8003-b6d4-5e0f8d8c34c2,sharechat_chatgpt,somatic,outside-ontology,False,True
a1a166cc8766c25e784f7bcc,sharechat_chatgpt:https://chatgpt.com/share/68061ba7-1a00-800d-ab02-9f0b443e61c5,sharechat_chatgpt,religious_or_spiritual,outside-ontology,False,True
3934c3d5e4ab39ba4df52345,sharechat_chatgpt:https://chatgpt.com/share/66e818f9-5194-8012-84ff-8be4f9868293,sharechat_chatgpt,mixed,spiritual-messianic,True,False
ec800a175a08007c040a167c,sharechat_chatgpt:https://chatgpt.com/share/67996ba2-8348-8000-b56c-a5f390570216,sharechat_chatgpt,bizarre,outside-ontology,False,True
9e94cfedb614f305fcce5c60,sharechat_chatgpt:79843c44636197329e9b1dd59c54c063,sharechat_chatgpt,mixed,,False,False
01eb599e9c220603ccea5dd8,sharechat_chatgpt:https://chatgpt.com/share/c60af96e-8e99-4cd2-be1b-13300361d984,sharechat_chatgpt,bizarre,,False,False
bbeeaf4b87d9e23e3634142b,sharechat_chatgpt:https://chatgpt.com/share/33e03673-081f-4d75-a8ab-a76dfdfbcb4a,sharechat_chatgpt,unclear_or_no_delusional_theme,outside-ontology,False,True
21c49dc4bc5616a226b94329,wildchat_full:76e84a1974d490b83c2a11f125034066,wildchat_full,religious_or_spiritual,,False,False
60f6aac8970034465e3ffb75,wildchat_full:1022b04a116e99126e1c610b50aa7e3c,wildchat_full,grandiose,spiritual-messianic,True,False
30d560d00b1e8c60cde308fe,wildchat_full:20fa333dc040a6959d87e40fbfc8905f,wildchat_full,grandiose,outside-ontology,False,True
309d7014cc7d5a365980b84c,sharechat_chatgpt:https://chatgpt.com/share/67fcbf2b-bf18-8013-bafc-954dfbb443ac,sharechat_chatgpt,bizarre,,False,False
0e958886ffcd7ede38687f6a,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,sharechat_chatgpt,bizarre,outside-ontology,False,True
cbb7fe8757d2bcc47768cc8a,sharechat_chatgpt:bf17515cb4e3283ed3530dde87e9bfa6,sharechat_chatgpt,persecutory,,False,False
d84d53deebbeaac5d6d49d8b,wildchat_full:2cea2f84519d043b06019f62e7889c5e,wildchat_full,persecutory,,False,False
d011af8be2ee1e2770d89e48,sharechat_chatgpt:https://chatgpt.com/share/66e818f9-5194-8012-84ff-8be4f9868293,sharechat_chatgpt,grandiose,sentient-ai,True,False
afb32208430548102913370b,sharechat_chatgpt:https://chatgpt.com/share/67c703a5-7a28-8013-be9c-c3324574e615,sharechat_chatgpt,grandiose,outside-ontology,False,True
a5d86458751aaabb4ea3444c,sharechat_chatgpt:https://chatgpt.com/share/6810bbb5-28e8-800d-a92a-87e72819a8e2,sharechat_chatgpt,mixed,,False,False
66ceec957b882c29b320fc3b,sharechat_chatgpt:https://chatgpt.com/share/67fb3a5c-01f4-800d-945a-d53179531925,sharechat_chatgpt,mixed,outside-ontology,False,True
58e55f0cfdb7aced8b097466,sharechat_chatgpt:https://chatgpt.com/share/685de71f-a930-8006-af4d-c66d178ee045,sharechat_chatgpt,religious_or_spiritual,spiritual-messianic,False,False
80e3fc63570747a38c343af4,sharechat_grok:https://grok.com/share/bGVnYWN5_8f8a9b16-fdea-425e-b271-7c48b6681a11,sharechat_grok,persecutory,outside-ontology,False,True
728660c1011131ca43a6ce0f,sharechat_chatgpt:https://chatgpt.com/share/6873c7a6-8c68-8005-a1fd-d2feec461646,sharechat_chatgpt,mixed,,False,False
ec937e6bdf37d987f98a59a4,sharechat_chatgpt:3446e6944701759ec9c2b4de330063ce,sharechat_chatgpt,somatic,outside-ontology,False,True
20286cdde3b62956299db291,sharechat_chatgpt:https://chatgpt.com/share/681d935d-278c-8003-ac99-9916b3ce7ba1,sharechat_chatgpt,bizarre,outside-ontology,False,True
c513d8c6407e261cb5f7d2a3,wildchat_full:9ae49fc5ce5ed73560319cab7bfe7b1a,wildchat_full,thought_insertion,sentient-ai,True,False
6c00b727a1842e2ecc16d572,sharechat_grok:6fd9f0a85846acd825a54a67939d6add,sharechat_grok,persecutory,outside-ontology,False,True
36593f51982e3eca5b338006,sharechat_chatgpt:8f375998b12eed1a51ac05da5f4c1a34,sharechat_chatgpt,grandiose,sentient-ai,True,False
e8462c081b19cb29db889959,sharechat_chatgpt:https://chatgpt.com/share/67d50e08-38c4-800a-a040-4ddaccd319a9,sharechat_chatgpt,referential,outside-ontology,False,True
67ae4b85ab9f927d72f10a0b,sharechat_chatgpt:https://chatgpt.com/share/67e38ec2-2230-8011-a3a8-8afed3a69bdb,sharechat_chatgpt,referential,outside-ontology,False,True
7745877c64288c9f4a7bafc1,sharechat_chatgpt:https://chatgpt.com/share/671ef53d-cf30-8003-a962-b05eade08f18,sharechat_chatgpt,mixed,,False,False
18a204ee7ed2fb7ac030a261,sharechat_grok:https://grok.com/share/bGVnYWN5_b3116ce8-71eb-4b9a-b5df-f314009f34da,sharechat_grok,persecutory,,False,False
5e6c87686cc0d9d0c2a86ecf,sharechat_chatgpt:https://chatgpt.com/share/67fcbf2b-bf18-8013-bafc-954dfbb443ac,sharechat_chatgpt,religious_or_spiritual,outside-ontology,False,True
17670bc6fba423377b6a2205,sharechat_chatgpt:0c1254bc25820da16c700779801c8470,sharechat_chatgpt,bizarre,,False,False
a0de8af7b04001343728b1c4,sharechat_chatgpt:https://chatgpt.com/share/88f78a13-fe20-49e4-ac66-f5f48570ce9b,sharechat_chatgpt,unclear_or_no_delusional_theme,outside-ontology,False,True
eda561e7f5cfad1822366c31,sharechat_chatgpt:https://chatgpt.com/share/67795dab-abac-800b-92e2-cada6ff1f3e7,sharechat_chatgpt,bizarre,,False,False
afacc24d86fd8b15f8521283,sharechat_chatgpt:https://chatgpt.com/share/e90a47de-be1a-443d-a0e7-e7848f7bdf71,sharechat_chatgpt,referential,sentient-ai,True,False
c5ae470fdf34e02ec1f03963,sharechat_grok:https://grok.com/share/bGVnYWN5_163b8354-90c5-4ecf-9f57-feeab49e55ca,sharechat_grok,grandiose,outside-ontology,False,True
29d34bf2df6a316ee4b436da,sharechat_chatgpt:https://chatgpt.com/share/6817a6f9-32a8-800d-a310-bf449d7509ef,sharechat_chatgpt,grandiose,outside-ontology,False,True
52135930be2fdf84d8d052f5,wildchat_full:615738d44d9c4d6241b66864498d868c,wildchat_full,religious_or_spiritual,spiritual-messianic,True,False
d064102f3819d7e29a7661df,sharechat_chatgpt:https://chatgpt.com/share/6728a7b3-501c-8004-88b3-d017911b3b93,sharechat_chatgpt,persecutory,outside-ontology,False,True
8e71fbbe4e646866cf707244,sharechat_chatgpt:https://chatgpt.com/share/68868ea2-ff54-800c-a54c-9df4a5f103d4,sharechat_chatgpt,persecutory,outside-ontology,False,True
a2ee4e2cf4da89fa4904b08a,sharechat_chatgpt:8a8198e1e6ca645240c1f6b879467fcc,sharechat_chatgpt,bizarre,,False,False
90b28ea3b086f738b83c477a,sharechat_chatgpt:https://chatgpt.com/share/67b48457-fec0-8003-b0b5-ecc685d78c5e,sharechat_chatgpt,grandiose,outside-ontology,False,True
2b09521f247a8b76b18070c3,sharechat_chatgpt:https://chatgpt.com/share/680e9e3b-4c7c-8009-a784-b6fcecfb039a,sharechat_chatgpt,religious_or_spiritual,outside-ontology,False,True
2c9f256645e98d1950802f2b,wildchat_full:ae85aa933cc5c2f55955cd601ba3304d,wildchat_full,religious_or_spiritual,spiritual-messianic,True,False
df848640b980fa0dc929c58a,sharechat_chatgpt:https://chatgpt.com/share/67cf9f4b-38f4-8002-a804-62fb63aaac88,sharechat_chatgpt,bizarre,outside-ontology,False,True
a9460e9e3bc86daaf87bf665,sharechat_chatgpt:https://chatgpt.com/share/682a9354-cb30-800a-9915-255c5dfea92e,sharechat_chatgpt,grandiose,,False,False
ee6c7de4a5c27cdfa44c6a11,wildchat_full:3e69a9639f572db73158cb9b92fe488c,wildchat_full,religious_or_spiritual,outside-ontology,False,True
2275738ffccb658d99e22557,wildchat_full:a18a38361529ff5016921e185d07bf56,wildchat_full,grandiose,outside-ontology,False,True
008416c386eb75df595b3c03,sharechat_chatgpt:https://chatgpt.com/share/67b6cebc-4ad4-8013-a77e-e678ca4698a5,sharechat_chatgpt,persecutory,,False,False
6765e4145a14c5c75758e72f,sharechat_chatgpt:https://chatgpt.com/share/6802ceb9-26e0-8013-b63c-fe06e0d820b3,sharechat_chatgpt,persecutory,outside-ontology,False,True
03f60963bc8a8e0d53007464,sharechat_chatgpt:https://chatgpt.com/share/67eff9aa-cf7c-8013-8b77-a618573b0b60,sharechat_chatgpt,bizarre,outside-ontology,False,True
136c88dec7ec41f414608c35,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,sharechat_chatgpt,grandiose,,False,False
7e400871af96ccfb1723fd73,sharechat_chatgpt:aac163e74416447ed713ee7ef45093e7,sharechat_chatgpt,bizarre,sentient-ai,False,False
f48c4be23148ac276a568042,wildchat_full:606a755432cc678994100849cde15f26,wildchat_full,grandiose,outside-ontology,False,True
73b3ed16129ba4ad48f828d4,sharechat_chatgpt:https://chatgpt.com/share/675da078-e37c-800c-959f-89c11ad26618,sharechat_chatgpt,grandiose,spiritual-messianic,False,False
91351094ffbadd17272f4f5b,sharechat_chatgpt:https://chatgpt.com/share/67fb3a5c-01f4-800d-945a-d53179531925,sharechat_chatgpt,bizarre,outside-ontology,False,True
368c5e64869f20a658d1fb12,sharechat_chatgpt:6c802521ac6f4f7d25428f8151b5fc3a,sharechat_chatgpt,grandiose,,False,False
f718d3be0b4b8c9c445ce4bc,sharechat_grok:https://grok.com/share/bGVnYWN5_e67066c2-99f9-4edf-ba91-3b7659f15abf,sharechat_grok,mixed,outside-ontology,False,True
f9caf0d19118f6131e184d03,sharechat_chatgpt:https://chatgpt.com/share/6746dcfc-93c8-8009-94e5-a08ad4ca9470,sharechat_chatgpt,grandiose,outside-ontology,False,True
ddfde61f49037ebfbb7cc4cf,sharechat_chatgpt:https://chatgpt.com/share/67f81856-4c90-8001-9071-f172d5cc745e,sharechat_chatgpt,persecutory,sentient-ai,True,False
da47add6fe56334f4643a1bd,sharechat_chatgpt:https://chatgpt.com/share/67f81856-4c90-8001-9071-f172d5cc745e,sharechat_chatgpt,grandiose,spiritual-messianic,True,False
326ba48d1d1667d52f25da3f,sharechat_chatgpt:https://chatgpt.com/share/6873c7a6-8c68-8005-a1fd-d2feec461646,sharechat_chatgpt,somatic,,False,False
ec91d03d18e53a41f223a357,sharechat_chatgpt:https://chatgpt.com/share/67ca69aa-5810-800f-876e-3e044365ba13,sharechat_chatgpt,grandiose,outside-ontology,False,True
bcdacf5bee983c7392a502ad,sharechat_gemini:73a826dd8298abefa04202f33d40b4f4,sharechat_gemini,persecutory,outside-ontology,False,True
16837cd61bb7ddc823004b33,sharechat_chatgpt:https://chatgpt.com/share/67d50e08-38c4-800a-a040-4ddaccd319a9,sharechat_chatgpt,persecutory,spiritual-messianic,True,False
67536909208279eda723ea55,sharechat_chatgpt:https://chatgpt.com/share/6879cdeb-2a98-8010-9f11-8eeeacc64f28,sharechat_chatgpt,grandiose,spiritual-messianic,True,False
6c9e3cc1021298d625e115b5,sharechat_grok:https://grok.com/share/bGVnYWN5_e67066c2-99f9-4edf-ba91-3b7659f15abf,sharechat_grok,persecutory,outside-ontology,False,True
74d83845a73f5db4c3aea6c7,sharechat_chatgpt:https://chatgpt.com/share/67eff9aa-cf7c-8013-8b77-a618573b0b60,sharechat_chatgpt,bizarre,outside-ontology,False,True
8bccaebcdc9f48f1985707bc,sharechat_chatgpt:https://chatgpt.com/share/6873c390-4cf0-800a-90e1-e1254813fbcd,sharechat_chatgpt,referential,,False,False
b21129fb90524ebfabfd0b47,sharechat_chatgpt:61baf5573927ded0ec328f0d86d12de6,sharechat_chatgpt,persecutory,outside-ontology,False,True
f07f39262b1d19fa6974d12b,sharechat_chatgpt:https://chatgpt.com/share/67f72701-d20c-8013-9506-9a3bd0c8fcb0,sharechat_chatgpt,persecutory,outside-ontology,False,True
4ef12dac2f45b4f461156e90,sharechat_grok:https://grok.com/share/bGVnYWN5_75a5f0bb-162a-43a1-98a4-3388c3e7d806,sharechat_grok,grandiose,sentient-ai,True,False
37e9debad6f460889996efed,sharechat_chatgpt:https://chatgpt.com/share/680c3676-726c-8013-abed-68b320945a23,sharechat_chatgpt,persecutory,outside-ontology,False,True
5a9e0f316f35d7f469f6fe28,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,sharechat_chatgpt,persecutory,outside-ontology,False,True
e6fbf7d3582cfd8f2bde21e2,sharechat_chatgpt:https://chatgpt.com/share/6739eaf5-9b30-8005-8fa6-0f95e86aca42,sharechat_chatgpt,religious_or_spiritual,,False,False
62a305f416931a8c513e14c8,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,sharechat_chatgpt,persecutory,sentient-ai,True,False
a13e392c84158df5c41ed900,wildchat_full:ef7f83f2facf8a2abdfe09fe99710e48,wildchat_full,persecutory,,False,False
a76bf3d4416d56b8c642edaf,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,sharechat_chatgpt,bizarre,outside-ontology,False,True
effdeed057dc004e35909af2,sharechat_chatgpt:https://chatgpt.com/share/67af68b7-f378-8013-b1fd-7101dab8b9f0,sharechat_chatgpt,persecutory,,False,False
8300e7df280eb590e1592b77,sharechat_chatgpt:https://chatgpt.com/share/680861ae-febc-8004-abb4-ae072ebe6c21,sharechat_chatgpt,mixed,outside-ontology,False,True
8bd386724342027ba0ba6c8d,sharechat_chatgpt:https://chatgpt.com/share/688c3aa1-f484-8002-8bc4-5599f22fbb85,sharechat_chatgpt,persecutory,outside-ontology,False,True
f311500d7a7b523901557a18,sharechat_chatgpt:https://chatgpt.com/share/b3c3a22c-36b9-4b31-9756-e2f57f7ae921,sharechat_chatgpt,bizarre,,False,False
7399b6919156051c3fab9e9f,sharechat_chatgpt:https://chatgpt.com/share/680971d4-7f74-8007-b009-5eee5c9bb22d,sharechat_chatgpt,religious_or_spiritual,spiritual-messianic,True,False
03c5273678564911c9ea5eca,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,sharechat_chatgpt,persecutory,outside-ontology,False,True
2b8cee6b719432e9159fbb4f,sharechat_chatgpt:https://chatgpt.com/share/67f81856-4c90-8001-9071-f172d5cc745e,sharechat_chatgpt,grandiose,,False,False
0599336838955c07388e8853,wildchat_full:8617d6bea5de3029cd79466e908f52af,wildchat_full,bizarre,outside-ontology,False,True
6d0e3a9532d3f576b6ebdb9f,sharechat_chatgpt:https://chatgpt.com/share/6766f3a6-cc6c-8003-ac07-22950a7730a7,sharechat_chatgpt,bizarre,outside-ontology,False,True
1a0b672db90fbe634707df20,sharechat_chatgpt:https://chatgpt.com/share/e763b492-728b-48a3-9a96-0fd5c808b61e,sharechat_chatgpt,bizarre,outside-ontology,False,True
b358c974425717cf602c29d4,sharechat_chatgpt:https://chatgpt.com/share/6873c7a6-8c68-8005-a1fd-d2feec461646,sharechat_chatgpt,bizarre,,False,False
a4685f3ced2f5de237bc544f,wildchat_full:266d5058a17854385408ad2bd0ae1dc7,wildchat_full,grandiose,outside-ontology,False,True
9391377f46561efbd842fddb,sharechat_chatgpt:https://chatgpt.com/share/67c901dc-1950-8008-b2a6-e620da7f3d60,sharechat_chatgpt,persecutory,sentient-ai,True,False
377429d773336773ba3db947,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,sharechat_chatgpt,mixed,outside-ontology,False,True
5a6ebc097cbdbac0dc29abd5,sharechat_chatgpt:https://chatgpt.com/share/67f81856-4c90-8001-9071-f172d5cc745e,sharechat_chatgpt,mixed,outside-ontology,False,True
a6029b493f96bcae31ffad17,sharechat_chatgpt:https://chatgpt.com/share/678827a8-ad78-800c-8fbc-c6a62289157a,sharechat_chatgpt,grandiose,outside-ontology,False,True
58b0df050818b6fb7f8b9210,sharechat_grok:https://grok.com/share/bGVnYWN5_53bf6277-11da-4788-9b0d-ba4cdb6ac6a6,sharechat_grok,religious_or_spiritual,outside-ontology,False,True
b70ee9eff00b168f4d3ccabc,sharechat_chatgpt:https://chatgpt.com/share/67c9236f-3a0c-800f-88b6-2fc49fb5db42,sharechat_chatgpt,persecutory,spiritual-messianic,True,False
4730ae028f10632b5c0de35a,sharechat_chatgpt:https://chatgpt.com/share/1d0cf78f-70d3-4d21-a4d3-21a48902c4e6,sharechat_chatgpt,bizarre,,False,False
c1a5413ded17bfdee2393bf9,sharechat_chatgpt:https://chatgpt.com/share/67f1706c-7408-8001-90c2-4c8a27fd955d,sharechat_chatgpt,grandiose,outside-ontology,False,True
75fd70861b33f24be6315c4b,sharechat_chatgpt:https://chatgpt.com/share/6764fc66-b97c-8010-bc12-7f049c467844,sharechat_chatgpt,persecutory,outside-ontology,False,True
3f020f631c59105d51f2f803,sharechat_chatgpt:5794a3c3050f28202e82dd703f1c4510,sharechat_chatgpt,grandiose,spiritual-messianic,True,False
7e34a861fadd646dc55576a4,sharechat_grok:https://grok.com/share/bGVnYWN5_7e401c74-9b50-4353-bfe3-f8d0e803ddea,sharechat_grok,grandiose,,False,False
e0581cd87f411716684cae7c,sharechat_chatgpt:https://chatgpt.com/share/6767cd23-0f2c-8009-b69e-566827e5a599,sharechat_chatgpt,persecutory,,False,False
50f7e095b9d4ff8d2e8abf60,sharechat_chatgpt:https://chatgpt.com/share/6801e72e-9154-8003-8c91-f090c9a4d612,sharechat_chatgpt,religious_or_spiritual,sentient-ai,False,False
911a2b102f52d1c49d55d679,sharechat_chatgpt:https://chatgpt.com/share/67f81856-4c90-8001-9071-f172d5cc745e,sharechat_chatgpt,mixed,sentient-ai,True,False
840583102130aeda46b614ed,sharechat_grok:https://grok.com/share/bGVnYWN5_2a81848e-c9c8-4557-98f0-f203909d9eb5,sharechat_grok,grandiose,,False,False
f6f1f9294b13004148f72614,sharechat_chatgpt:b9badef2f98f680ed8bf503ab88556d2,sharechat_chatgpt,grandiose,spiritual-messianic,True,False
977f1db67622c9788df9a689,sharechat_chatgpt:https://chatgpt.com/share/67870dd4-81e4-8001-a228-49a5e6479ca0,sharechat_chatgpt,grandiose,spiritual-messianic,True,False
a849c16c286cb72731e28e4b,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,sharechat_chatgpt,persecutory,outside-ontology,False,True
f2e173a0ef5359f91a6384d4,sharechat_chatgpt:b6ce92fc43091db0530511a88cae4c56,sharechat_chatgpt,somatic,outside-ontology,False,True
cd7dbebb2a1327009b4b3d1c,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,sharechat_chatgpt,persecutory,outside-ontology,False,True
bb9470df72d5b7e2a7699214,sharechat_chatgpt:https://chatgpt.com/share/6873c7a6-8c68-8005-a1fd-d2feec461646,sharechat_chatgpt,grandiose,spiritual-messianic,True,False
7f30124a32a46ae7e068db3a,sharechat_chatgpt:https://chatgpt.com/share/6766ea40-3340-8004-9c92-53df4a2d54d7,sharechat_chatgpt,bizarre,outside-ontology,False,True
0bda5569c3801274dbb45621,sharechat_chatgpt:https://chatgpt.com/share/67bc2eeb-2c50-8011-8e9d-6f63fef43aab,sharechat_chatgpt,grandiose,sentient-ai,True,False
399c3be379ba9a928661439a,sharechat_chatgpt:https://chatgpt.com/share/67b3dde6-1f88-8007-89ff-4caac8781594,sharechat_chatgpt,grandiose,,False,False
a456b5c269862272028e5be1,sharechat_chatgpt:https://chatgpt.com/share/67e38ec2-2230-8011-a3a8-8afed3a69bdb,sharechat_chatgpt,religious_or_spiritual,,False,False
33a619469c4b5f214f9ab5b1,sharechat_chatgpt:https://chatgpt.com/share/6798bc56-6a30-8009-b1af-1fc02e4a707d,sharechat_chatgpt,grandiose,outside-ontology,False,True
6f0030398f17c0c21b2b56f0,sharechat_chatgpt:https://chatgpt.com/share/686e8f7d-a518-800a-97e7-966512f5be2f,sharechat_chatgpt,mixed,,False,False
41236fc9a4450d570536368f,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,sharechat_chatgpt,persecutory,outside-ontology,False,True
66322b7f6a51777299258c16,sharechat_grok:https://grok.com/share/bGVnYWN5_c1ea8648-cb73-44c4-a92a-ec8caaae90db,sharechat_grok,persecutory,outside-ontology,False,True
903c78bf914aa75ae5a7b02f,sharechat_chatgpt:https://chatgpt.com/share/66e818f9-5194-8012-84ff-8be4f9868293,sharechat_chatgpt,grandiose,spiritual-messianic,True,False
0e59e63a968ac72a0952b510,sharechat_grok:https://grok.com/share/bGVnYWN5_13444478-1ec5-4b35-baa8-a739e95779cb,sharechat_grok,bizarre,spiritual-messianic,True,False
c1261d2234901ac7feb419f8,wildchat_full:a4950d8178e68dbff1ca567a36dc915d,wildchat_full,bizarre,outside-ontology,False,True
b3ae55b6f9809603beb77c40,sharechat_chatgpt:4b2bab767ae3dc9f01dc8207ada19933,sharechat_chatgpt,grandiose,outside-ontology,False,True
614195c2817a9cdaf74aa24c,sharechat_chatgpt:https://chatgpt.com/share/68726265-04d8-8007-a6de-e5ff3cb90bc8,sharechat_chatgpt,persecutory,outside-ontology,False,True
41c23b1f9238ad7bb3714750,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,sharechat_chatgpt,mixed,outside-ontology,False,True
4ee703f3023e77295d07d090,sharechat_chatgpt:223ad94dcb3a77f0e2299975f17eab91,sharechat_chatgpt,persecutory,outside-ontology,False,True
12a2a81974f9c7e2fccdd884,sharechat_grok:https://grok.com/share/bGVnYWN5_7e401c74-9b50-4353-bfe3-f8d0e803ddea,sharechat_grok,religious_or_spiritual,outside-ontology,False,True
20b53bf77095c962022c3f3a,wildchat_full:27c4b1bd5def10cb33ef96ae314c018c,wildchat_full,bizarre,sentient-ai,False,False
55abed28ae636f148e0158cd,sharechat_chatgpt:https://chatgpt.com/share/66e818f9-5194-8012-84ff-8be4f9868293,sharechat_chatgpt,grandiose,outside-ontology,False,True
2094d1f4ca7e15f1c618ce40,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,sharechat_chatgpt,persecutory,outside-ontology,False,True
fe858832c5a7d92b69ea148c,sharechat_chatgpt:https://chatgpt.com/share/6810bbb5-28e8-800d-a92a-87e72819a8e2,sharechat_chatgpt,mixed,,False,False
8453b366578f68172849e3a0,sharechat_chatgpt:https://chatgpt.com/share/67f59ec7-abcc-8007-be4a-8ad431bb4c8e,sharechat_chatgpt,persecutory,outside-ontology,False,True
72a51ac648dd0cc852e01031,wildchat_full:9e1a66f6ae4a026bfc8328a3cc2a528f,wildchat_full,somatic,outside-ontology,False,True
3f4c16cb443e9227c7b04323,sharechat_chatgpt:https://chatgpt.com/share/66e818f9-5194-8012-84ff-8be4f9868293,sharechat_chatgpt,grandiose,,False,False
fc7474778a1f780ee860112f,sharechat_chatgpt:https://chatgpt.com/share/682b2ee0-1b8c-8000-bd36-a510571372f5,sharechat_chatgpt,persecutory,outside-ontology,False,True
35db56353fe04e1de7915eba,wildchat_full:209cc3bb60b689396fb9203d639403bc,wildchat_full,bizarre,outside-ontology,False,True
133da15f94342983174d71c1,wildchat_full:cf46c67d99bcecaa37b557957963f3b5,wildchat_full,persecutory,outside-ontology,False,True
2bd9a835886fd0b491bf5f0e,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,sharechat_chatgpt,persecutory,outside-ontology,False,True
