pair_id,conversation_hash,source,theme,message_index,user_turn_index,n_user_turns,is_target,fold,score,text_chars
3143b13906a10340dbbde4fc0fd4b75a0580275486f1f3e1a378305405a78915,7928d13bd31be57722c55655611c9193d0c939134520fad9267c331c10a5a28a,sharechat_chatgpt,persecutory,5,5,23,False,3,0.0838571935892105,210
3143b13906a10340dbbde4fc0fd4b75a0580275486f1f3e1a378305405a78915,7928d13bd31be57722c55655611c9193d0c939134520fad9267c331c10a5a28a,sharechat_chatgpt,persecutory,6,6,23,False,3,0.2119120955467224,4
3143b13906a10340dbbde4fc0fd4b75a0580275486f1f3e1a378305405a78915,7928d13bd31be57722c55655611c9193d0c939134520fad9267c331c10a5a28a,sharechat_chatgpt,persecutory,7,7,23,False,3,0.4955422878265381,304
3143b13906a10340dbbde4fc0fd4b75a0580275486f1f3e1a378305405a78915,7928d13bd31be57722c55655611c9193d0c939134520fad9267c331c10a5a28a,sharechat_chatgpt,persecutory,8,8,23,False,3,0.3714922964572906,264
3143b13906a10340dbbde4fc0fd4b75a0580275486f1f3e1a378305405a78915,7928d13bd31be57722c55655611c9193d0c939134520fad9267c331c10a5a28a,sharechat_chatgpt,persecutory,9,9,23,False,3,0.2051251977682113,45
3143b13906a10340dbbde4fc0fd4b75a0580275486f1f3e1a378305405a78915,7928d13bd31be57722c55655611c9193d0c939134520fad9267c331c10a5a28a,sharechat_chatgpt,persecutory,10,10,23,False,3,0.6960643529891968,470
3143b13906a10340dbbde4fc0fd4b75a0580275486f1f3e1a378305405a78915,7928d13bd31be57722c55655611c9193d0c939134520fad9267c331c10a5a28a,sharechat_chatgpt,persecutory,11,11,23,False,3,0.345582902431488,67
3143b13906a10340dbbde4fc0fd4b75a0580275486f1f3e1a378305405a78915,7928d13bd31be57722c55655611c9193d0c939134520fad9267c331c10a5a28a,sharechat_chatgpt,persecutory,12,12,23,False,3,0.0147694461047649,41
3143b13906a10340dbbde4fc0fd4b75a0580275486f1f3e1a378305405a78915,7928d13bd31be57722c55655611c9193d0c939134520fad9267c331c10a5a28a,sharechat_chatgpt,persecutory,13,13,23,False,3,0.843858540058136,1219
3143b13906a10340dbbde4fc0fd4b75a0580275486f1f3e1a378305405a78915,7928d13bd31be57722c55655611c9193d0c939134520fad9267c331c10a5a28a,sharechat_chatgpt,persecutory,14,14,23,False,3,0.0851065069437027,11
3143b13906a10340dbbde4fc0fd4b75a0580275486f1f3e1a378305405a78915,7928d13bd31be57722c55655611c9193d0c939134520fad9267c331c10a5a28a,sharechat_chatgpt,persecutory,15,15,23,False,3,0.6425901055335999,442
3143b13906a10340dbbde4fc0fd4b75a0580275486f1f3e1a378305405a78915,7928d13bd31be57722c55655611c9193d0c939134520fad9267c331c10a5a28a,sharechat_chatgpt,persecutory,16,16,23,False,3,0.5751389265060425,80
3143b13906a10340dbbde4fc0fd4b75a0580275486f1f3e1a378305405a78915,7928d13bd31be57722c55655611c9193d0c939134520fad9267c331c10a5a28a,sharechat_chatgpt,persecutory,17,17,23,False,3,0.8991180062294006,183
3143b13906a10340dbbde4fc0fd4b75a0580275486f1f3e1a378305405a78915,7928d13bd31be57722c55655611c9193d0c939134520fad9267c331c10a5a28a,sharechat_chatgpt,persecutory,18,18,23,False,3,0.9211435317993164,223
3143b13906a10340dbbde4fc0fd4b75a0580275486f1f3e1a378305405a78915,7928d13bd31be57722c55655611c9193d0c939134520fad9267c331c10a5a28a,sharechat_chatgpt,persecutory,19,19,23,False,3,0.946030855178833,830
3143b13906a10340dbbde4fc0fd4b75a0580275486f1f3e1a378305405a78915,7928d13bd31be57722c55655611c9193d0c939134520fad9267c331c10a5a28a,sharechat_chatgpt,persecutory,20,20,23,False,3,0.3936014175415039,187
3143b13906a10340dbbde4fc0fd4b75a0580275486f1f3e1a378305405a78915,7928d13bd31be57722c55655611c9193d0c939134520fad9267c331c10a5a28a,sharechat_chatgpt,persecutory,21,21,23,False,3,0.06290914863348,128
3143b13906a10340dbbde4fc0fd4b75a0580275486f1f3e1a378305405a78915,7928d13bd31be57722c55655611c9193d0c939134520fad9267c331c10a5a28a,sharechat_chatgpt,persecutory,22,22,23,True,3,0.7183268666267395,571
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,0,0,54,False,2,0.6315643191337585,225
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,1,1,54,False,2,0.270081877708435,268
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,2,2,54,False,2,0.2035017013549804,251
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,3,3,54,False,2,0.1484044790267944,51
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,4,4,54,False,2,0.6024510264396667,158
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,5,5,54,False,2,0.9757363200187684,1091
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,6,6,54,False,2,0.9161656498908995,552
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,7,7,54,False,2,0.8806767463684082,1282
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,8,8,54,False,2,0.4284821152687073,596
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,9,9,54,False,2,0.9366886615753174,977
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,10,10,54,False,2,0.1336447298526764,128
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,11,11,54,False,2,0.6965683102607727,32
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,12,12,54,False,2,0.2535633742809295,58
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,13,13,54,False,2,0.2950438261032104,65
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,14,14,54,False,2,0.9160737991333008,879
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,15,15,54,False,2,0.9527182579040528,304
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,16,16,54,False,2,0.22153240442276,51
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,17,17,54,False,2,0.8684871792793274,68
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,18,18,54,False,2,0.6110949516296387,121
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,19,19,54,False,2,0.6775911450386047,126
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,20,20,54,False,2,0.8855959177017212,375
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,21,21,54,False,2,0.9328840374946594,1214
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,22,22,54,False,2,0.6449478268623352,1310
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,23,23,54,False,2,0.4639944732189178,101
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,24,24,54,False,2,0.3088532090187073,122
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,25,25,54,False,2,0.7706145644187927,484
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,26,26,54,False,2,0.4355997443199157,268
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,27,27,54,False,2,0.7519453167915344,351
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,28,28,54,False,2,0.4440188705921173,240
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,29,29,54,False,2,0.8378991484642029,176
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,30,30,54,False,2,0.9602036476135254,6611
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,31,31,54,False,2,0.1381238400936126,71
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,32,32,54,False,2,0.8990211486816406,1747
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,33,33,54,False,2,0.5640434622764587,243
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,34,34,54,False,2,0.3865217864513397,315
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,35,35,54,False,2,0.8379220962524414,969
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,36,36,54,False,2,0.7415823340415955,1938
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,37,37,54,False,2,0.7092697620391846,969
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,38,38,54,False,2,0.3532058596611023,86
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,39,39,54,False,2,0.8246046900749207,2895
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,40,40,54,False,2,0.9238107204437256,1003
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,41,41,54,False,2,0.3796146214008331,617
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,42,42,54,False,2,0.8992797136306763,1196
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,43,43,54,False,2,0.3597118556499481,163
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,44,44,54,False,2,0.9097733497619628,522
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,45,45,54,False,2,0.4477211833000183,175
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,46,46,54,False,2,0.4848406910896301,141
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,47,47,54,False,2,0.8086887001991272,195
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,48,48,54,False,2,0.2478604167699813,61
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,49,49,54,False,2,0.8425165414810181,135
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,50,50,54,False,2,0.6474834084510803,150
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,51,51,54,False,2,0.8483827114105225,688
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,52,52,54,False,2,0.1451863795518875,87
1081ae33496b12003ddda0cb0cd0576c36f496df35b329aceb00707e2e2423b5,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,sharechat_chatgpt,persecutory,53,53,54,True,2,0.4561122357845306,579
53c102eb934a7bb7a20d24338c1135824c8cecb632972ba6168b8f3c5e42cbd3,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,sharechat_chatgpt,grandiose,0,0,23,False,0,0.4236034750938415,100
53c102eb934a7bb7a20d24338c1135824c8cecb632972ba6168b8f3c5e42cbd3,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,sharechat_chatgpt,grandiose,1,1,23,False,0,0.250109314918518,73
53c102eb934a7bb7a20d24338c1135824c8cecb632972ba6168b8f3c5e42cbd3,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,sharechat_chatgpt,grandiose,2,2,23,False,0,0.7108039855957031,138
53c102eb934a7bb7a20d24338c1135824c8cecb632972ba6168b8f3c5e42cbd3,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,sharechat_chatgpt,grandiose,3,3,23,False,0,0.806128203868866,481
53c102eb934a7bb7a20d24338c1135824c8cecb632972ba6168b8f3c5e42cbd3,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,sharechat_chatgpt,grandiose,4,4,23,False,0,0.5789820551872253,360
53c102eb934a7bb7a20d24338c1135824c8cecb632972ba6168b8f3c5e42cbd3,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,sharechat_chatgpt,grandiose,5,5,23,False,0,0.2375400811433792,81
53c102eb934a7bb7a20d24338c1135824c8cecb632972ba6168b8f3c5e42cbd3,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,sharechat_chatgpt,grandiose,6,6,23,False,0,0.947182595729828,439
53c102eb934a7bb7a20d24338c1135824c8cecb632972ba6168b8f3c5e42cbd3,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,sharechat_chatgpt,grandiose,7,7,23,False,0,0.9033532738685608,443
53c102eb934a7bb7a20d24338c1135824c8cecb632972ba6168b8f3c5e42cbd3,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,sharechat_chatgpt,grandiose,8,8,23,False,0,0.7546563744544983,193
53c102eb934a7bb7a20d24338c1135824c8cecb632972ba6168b8f3c5e42cbd3,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,sharechat_chatgpt,grandiose,9,9,23,False,0,0.6840718984603882,226
53c102eb934a7bb7a20d24338c1135824c8cecb632972ba6168b8f3c5e42cbd3,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,sharechat_chatgpt,grandiose,10,10,23,False,0,0.9005339741706848,221
53c102eb934a7bb7a20d24338c1135824c8cecb632972ba6168b8f3c5e42cbd3,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,sharechat_chatgpt,grandiose,11,11,23,False,0,0.6320639848709106,88
53c102eb934a7bb7a20d24338c1135824c8cecb632972ba6168b8f3c5e42cbd3,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,sharechat_chatgpt,grandiose,12,12,23,False,0,0.7018128633499146,173
53c102eb934a7bb7a20d24338c1135824c8cecb632972ba6168b8f3c5e42cbd3,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,sharechat_chatgpt,grandiose,13,13,23,False,0,0.8535993695259094,445
53c102eb934a7bb7a20d24338c1135824c8cecb632972ba6168b8f3c5e42cbd3,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,sharechat_chatgpt,grandiose,14,14,23,False,0,0.7932464480400085,232
53c102eb934a7bb7a20d24338c1135824c8cecb632972ba6168b8f3c5e42cbd3,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,sharechat_chatgpt,grandiose,15,15,23,False,0,0.964451789855957,6079
53c102eb934a7bb7a20d24338c1135824c8cecb632972ba6168b8f3c5e42cbd3,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,sharechat_chatgpt,grandiose,16,16,23,False,0,0.958454430103302,672
53c102eb934a7bb7a20d24338c1135824c8cecb632972ba6168b8f3c5e42cbd3,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,sharechat_chatgpt,grandiose,17,17,23,False,0,0.1984988003969192,48
53c102eb934a7bb7a20d24338c1135824c8cecb632972ba6168b8f3c5e42cbd3,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,sharechat_chatgpt,grandiose,18,18,23,False,0,0.617315411567688,526
53c102eb934a7bb7a20d24338c1135824c8cecb632972ba6168b8f3c5e42cbd3,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,sharechat_chatgpt,grandiose,19,19,23,False,0,0.7721738815307617,501
53c102eb934a7bb7a20d24338c1135824c8cecb632972ba6168b8f3c5e42cbd3,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,sharechat_chatgpt,grandiose,20,20,23,False,0,0.883464515209198,1446
53c102eb934a7bb7a20d24338c1135824c8cecb632972ba6168b8f3c5e42cbd3,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,sharechat_chatgpt,grandiose,21,21,23,False,0,0.9693193435668944,930
53c102eb934a7bb7a20d24338c1135824c8cecb632972ba6168b8f3c5e42cbd3,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,sharechat_chatgpt,grandiose,22,22,23,True,0,0.9774155020713806,936
c9c439beacea9a16add192aa10ad9435fa002a97082f3157b764809055967110,bab0572ecb22e58076ab8d80c544127a1449a957e34ffc7e09bf90658e0b031e,sharechat_chatgpt,grandiose,0,0,4,False,1,0.4300195574760437,100
c9c439beacea9a16add192aa10ad9435fa002a97082f3157b764809055967110,bab0572ecb22e58076ab8d80c544127a1449a957e34ffc7e09bf90658e0b031e,sharechat_chatgpt,grandiose,2,1,4,False,1,0.2771675884723663,73
c9c439beacea9a16add192aa10ad9435fa002a97082f3157b764809055967110,bab0572ecb22e58076ab8d80c544127a1449a957e34ffc7e09bf90658e0b031e,sharechat_chatgpt,grandiose,4,2,4,False,1,0.6983655095100403,138
c9c439beacea9a16add192aa10ad9435fa002a97082f3157b764809055967110,bab0572ecb22e58076ab8d80c544127a1449a957e34ffc7e09bf90658e0b031e,sharechat_chatgpt,grandiose,6,3,4,True,1,0.6668843030929565,168
c795e05b8bf5fc360945ccecf79a73761606cfc8dd8a57fcb0ef2cf62eca5aad,37dcf25ac25ab6c2dbaf97773cf2e0edd155ff09f8b6fda3fd40095a99acc9be,sharechat_chatgpt,bizarre,0,0,46,False,3,0.0837778970599174,26
c795e05b8bf5fc360945ccecf79a73761606cfc8dd8a57fcb0ef2cf62eca5aad,37dcf25ac25ab6c2dbaf97773cf2e0edd155ff09f8b6fda3fd40095a99acc9be,sharechat_chatgpt,bizarre,2,1,46,False,3,0.1895110011100769,17
c795e05b8bf5fc360945ccecf79a73761606cfc8dd8a57fcb0ef2cf62eca5aad,37dcf25ac25ab6c2dbaf97773cf2e0edd155ff09f8b6fda3fd40095a99acc9be,sharechat_chatgpt,bizarre,4,2,46,False,3,0.139425590634346,19
c795e05b8bf5fc360945ccecf79a73761606cfc8dd8a57fcb0ef2cf62eca5aad,37dcf25ac25ab6c2dbaf97773cf2e0edd155ff09f8b6fda3fd40095a99acc9be,sharechat_chatgpt,bizarre,6,3,46,False,3,0.1070986613631248,4
c795e05b8bf5fc360945ccecf79a73761606cfc8dd8a57fcb0ef2cf62eca5aad,37dcf25ac25ab6c2dbaf97773cf2e0edd155ff09f8b6fda3fd40095a99acc9be,sharechat_chatgpt,bizarre,8,4,46,False,3,0.176548033952713,49
c795e05b8bf5fc360945ccecf79a73761606cfc8dd8a57fcb0ef2cf62eca5aad,37dcf25ac25ab6c2dbaf97773cf2e0edd155ff09f8b6fda3fd40095a99acc9be,sharechat_chatgpt,bizarre,10,5,46,False,3,0.3750019371509552,31
c795e05b8bf5fc360945ccecf79a73761606cfc8dd8a57fcb0ef2cf62eca5aad,37dcf25ac25ab6c2dbaf97773cf2e0edd155ff09f8b6fda3fd40095a99acc9be,sharechat_chatgpt,bizarre,12,6,46,False,3,0.5838406085968018,35
c795e05b8bf5fc360945ccecf79a73761606cfc8dd8a57fcb0ef2cf62eca5aad,37dcf25ac25ab6c2dbaf97773cf2e0edd155ff09f8b6fda3fd40095a99acc9be,sharechat_chatgpt,bizarre,14,7,46,False,3,0.4336589276790619,40
c795e05b8bf5fc360945ccecf79a73761606cfc8dd8a57fcb0ef2cf62eca5aad,37dcf25ac25ab6c2dbaf97773cf2e0edd155ff09f8b6fda3fd40095a99acc9be,sharechat_chatgpt,bizarre,16,8,46,False,3,0.0786462128162384,22
c795e05b8bf5fc360945ccecf79a73761606cfc8dd8a57fcb0ef2cf62eca5aad,37dcf25ac25ab6c2dbaf97773cf2e0edd155ff09f8b6fda3fd40095a99acc9be,sharechat_chatgpt,bizarre,18,9,46,False,3,0.1070986837148666,4
c795e05b8bf5fc360945ccecf79a73761606cfc8dd8a57fcb0ef2cf62eca5aad,37dcf25ac25ab6c2dbaf97773cf2e0edd155ff09f8b6fda3fd40095a99acc9be,sharechat_chatgpt,bizarre,20,10,46,False,3,0.1479764133691787,3
c795e05b8bf5fc360945ccecf79a73761606cfc8dd8a57fcb0ef2cf62eca5aad,37dcf25ac25ab6c2dbaf97773cf2e0edd155ff09f8b6fda3fd40095a99acc9be,sharechat_chatgpt,bizarre,22,11,46,False,3,0.7154601216316223,30
c795e05b8bf5fc360945ccecf79a73761606cfc8dd8a57fcb0ef2cf62eca5aad,37dcf25ac25ab6c2dbaf97773cf2e0edd155ff09f8b6fda3fd40095a99acc9be,sharechat_chatgpt,bizarre,24,12,46,False,3,0.0485543236136436,25
c795e05b8bf5fc360945ccecf79a73761606cfc8dd8a57fcb0ef2cf62eca5aad,37dcf25ac25ab6c2dbaf97773cf2e0edd155ff09f8b6fda3fd40095a99acc9be,sharechat_chatgpt,bizarre,26,13,46,False,3,0.2052459865808487,33
c795e05b8bf5fc360945ccecf79a73761606cfc8dd8a57fcb0ef2cf62eca5aad,37dcf25ac25ab6c2dbaf97773cf2e0edd155ff09f8b6fda3fd40095a99acc9be,sharechat_chatgpt,bizarre,28,14,46,False,3,0.5357177257537842,26
