pair_id,cluster_id,possible_visible_mod_harm,base_target_screen,visible_rubric_a,visible_rubric_b,visible_lexical
8734f794887ee8093e26e4959f774a12cefd811dba340280c24a80860f21cc16,wildchat_full:a7e92830f69cb035b043e18d2110d27e,False,False,False,False,False
878259f7786f9cdfd4f10e8318df95f5ad03b36adc43fe94dd3675778279967e,sharechat_chatgpt:https://chatgpt.com/share/675551cf-016c-8004-af05-3ebbe131c36b,False,False,False,False,False
87ac5dbea229d00646ed787db46e699fdf5686f4beb4f5fda69f31b5ee3f0929,sharechat_grok:26f3a50384085e66bf8175b10e03d7c8,True,False,False,True,False
88031a88db4c1642c52aabed0434b4e8b71f775c046d7982bed06085b5461ab7,sharechat_chatgpt:https://chatgpt.com/share/67e38ec2-2230-8011-a3a8-8afed3a69bdb,False,False,False,False,False
889b68a1ed7bb1c31096706f1eaddaf56cfd47b541082dc0c21a2ec73da34298,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,False,False,False,False,False
8af86912ccd8b3e9ccd2cfedcc8969af85273ec900768818a3fca9745abdab9a,sharechat_chatgpt:https://chatgpt.com/share/6801e72e-9154-8003-8c91-f090c9a4d612,False,False,False,False,False
8b58f95d8a5235511fa50429c36debd697d6047689884bca8aa5c8e35ffbe2a6,sharechat_chatgpt:dc9fc6a77264ccaee7f816a5bd91f5fb,False,False,False,False,False
8c2646d532d9580fec0968fdda89aab3c53bac35ec24172ec4fa90766823cdb3,sharechat_chatgpt:86655dea2924219e9150da24db4ab179,False,False,False,False,False
8c29e459b4f55bf1406646c97666cb52c8c6448017f1b1450a7860836769d067,sharechat_grok:https://grok.com/share/bGVnYWN5_51818c06-a9da-4cd0-8920-afa27c04ece5,False,False,False,False,False
8cc8d23a016686591663724c9b517caa3e6f4cd95890e1dc1fc150aa4474c06e,sharechat_chatgpt:https://chatgpt.com/share/67c9236f-3a0c-800f-88b6-2fc49fb5db42,False,False,False,False,False
8d0accd62d4a42f6da15f4bca5182b9adb54d493ba1350ccf5da9cbfcfaf14fc,sharechat_chatgpt:https://chatgpt.com/share/686fcc65-4cb0-8008-9c65-235731cca06f,True,True,False,False,False
8dcd521cee1f696c3477d23ef98f35d487eeeefcad414ab4dd61312a678aa714,sharechat_chatgpt:cc7bf8ff8d18baf405aa67d77afee5d2,False,False,False,False,False
8dd0db095daa1936f7f205fe4a402e8dae98c0dd33b8740fd0979a144bee59c9,sharechat_chatgpt:https://chatgpt.com/share/6873c7a6-8c68-8005-a1fd-d2feec461646,True,True,False,False,False
8dfd159fa354989067ef5e8ce1812339291947b39bd5ae882da808c117602970,sharechat_chatgpt:https://chatgpt.com/share/67ce7d2a-f814-8000-a7d7-ea36941525cd,True,True,True,False,True
8eb4d4b41a2220d2677b33283c4cdc91df495290780f07377ba5eb34ecd79288,wildchat_full:2e136f587e851fd10f1db2e6de5efbde,False,False,False,False,False
8f58575ec2badee3d87e85da4c215bc408970355c79cf17c904a99c879a824ec,sharechat_chatgpt:https://chatgpt.com/share/6873c7a6-8c68-8005-a1fd-d2feec461646,False,False,False,False,False
8fb03cdc8544bd1cde4be862d484e560efe5fce4d3727e2164c5bad57d903e28,wildchat_full:7562e7a12ffa7ea3e101411de0e80c8b,True,True,False,False,False
9143a5d0a5bc9fbbd884310ca1db85c5e277192e59373a425eefa83a4867a5a1,sharechat_chatgpt:https://chatgpt.com/share/688cc989-1320-8011-8e11-da5f16b8a03a,False,False,False,False,False
914466367d1639c83fd52f87eca8f868f3e7f9a31804bc346f9c31575167596c,sharechat_chatgpt:https://chatgpt.com/share/67af68b7-f378-8013-b1fd-7101dab8b9f0,True,False,True,False,False
917b50c3b92ac8e90a464563a61888c700ab9c276703efb4459ee0065cadde68,sharechat_chatgpt:https://chatgpt.com/share/67d50e08-38c4-800a-a040-4ddaccd319a9,False,False,False,False,False
918a0beb6e04e2c2e0195be10eb69ac8745d5beaf318ff4eb757e9e158346993,sharechat_chatgpt:https://chatgpt.com/share/67d50e08-38c4-800a-a040-4ddaccd319a9,False,False,False,False,False
920ef014565042e97ea909b410677935b46f6cdf0d33a7598952c2639b19bfa7,sharechat_grok:93cad2fd91853d389f1640ef881e4e57,False,False,False,False,False
93840082d768e7ca75625602b54d3d664e1060c1aa8cc11c39c3493f82307df1,wildchat_full:8bc93bb2b24c1928b18e54c19bed4941,False,False,False,False,False
938636392be25a24ce84eb1375e4dff9585106b1570e852603f1bc26b4dfd000,sharechat_chatgpt:https://chatgpt.com/share/6767cd23-0f2c-8009-b69e-566827e5a599,False,False,False,False,False
93bf91d5bfd96da34aafaf1a1e049bd1d9b6f2f1899845b53501591d0911b793,sharechat_chatgpt:https://chatgpt.com/share/686f0296-dc38-8007-8b6d-3f38d957ea3f,False,False,False,False,False
94337d0e1d17738617a19e4abb648b1bf6abacff9dc3fa3bfa092d936084c882,wildchat_full:a1fddc0567b19a6e0bb47e45c9ae629d,False,False,False,False,False
9453daaa13d34bf0d264ff04a19a8417c9d13df7f7ee5737e560caca857c2416,wildchat_full:4b504b86045c36a333846b253376252f,False,False,False,False,False
946b7db9f3a7e389fe31b8a6338bbe423181f791cd59634586d799ca6335c1e8,sharechat_chatgpt:https://chatgpt.com/share/67af4d4b-f808-800b-86dc-8ff998bbe3bd,False,False,False,False,False
9485aa21bf1c1c1dd48d2683c7c425503922b86c5a3ec321777a600d4112819e,wildchat_full:8ee247e82d284848b72960689d66d648,False,False,False,False,False
950e76aaefb58be8aa7fd1ccebb9d01e6e36286768766bdb021d1b34da535d8d,sharechat_chatgpt:https://chatgpt.com/share/67b3dde6-1f88-8007-89ff-4caac8781594,False,False,False,False,False
95d6e6be9a06b5e6e5f390e20738ccd8fd147edf064ec1b3036e754dfd2387cb,sharechat_chatgpt:https://chatgpt.com/share/6873c7a6-8c68-8005-a1fd-d2feec461646,True,True,False,False,True
960275cd96a3bd14243aee43dbd5fe42887af8a2f8e1b1340c00ff1f5348040a,sharechat_chatgpt:https://chatgpt.com/share/678ea674-2fb8-8004-9f43-54c0300c74c2,False,False,False,False,False
9708c5ab63cf77a0311284d2d9897b4b04d0e51aa7b6487b2387c58713928fde,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,True,True,True,False,True
97e1e075e52dc4473b4be2ba63247972711975b340c57b3d3dac6d6eecf00afe,sharechat_chatgpt:https://chatgpt.com/share/687422e1-9880-800b-be4e-19a00ff9a400,True,False,True,False,False
98b86949766b023d20f2c8f5833b6470f2bd3af54726ff69c2ae2b9601e5cc97,wildchat_full:f2290695e0fe2ccfc32c1907231d9567,False,False,False,False,False
9a2ab2893a22a0bf844eb3da414b0fd5420959c7a1251c9e19230f9fcae909fd,sharechat_grok:https://grok.com/share/bGVnYWN5_8061feb6-0782-4cf1-95e2-2345b0fbbc7a,False,False,False,False,False
9a788f015ab6122fd4bca746cc79851b32e93afb28fb5796af201a27c29b3a03,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,True,False,False,True,False
9acda0563bfba33f31f4c1e97f34fdf4d5f3532544e1249824a7e48e5a680338,sharechat_chatgpt:https://chatgpt.com/share/1d0cf78f-70d3-4d21-a4d3-21a48902c4e6,False,False,False,False,False
9af100c43e57222af117dbe7d6f016fd893a121abdfe894d2de4a6a42adf2b36,wildchat_full:e893f76f3d0927891dfa0527878d8e5e,True,True,True,False,False
9bafc44286900bff9ba1370bf480b3a9e7754fa13e0a45cf1a89e07ccc5ff489,sharechat_chatgpt:https://chatgpt.com/share/67df181e-0b1c-8006-ac7c-5aacebe0b2b0,False,False,False,False,False
9bd3c6de970590151a4e17117ff874ac08ce93505e7b1e9b09af59c940badde7,sharechat_chatgpt:https://chatgpt.com/share/67eda3d5-2d74-8010-b446-ce4816e28305,False,False,False,False,False
9c2b03ca3cdced2d89fa06de7a9785c58a51415ddaf933a9fb9cd3e6e9fc92b2,sharechat_chatgpt:https://chatgpt.com/share/67f81856-4c90-8001-9071-f172d5cc745e,False,False,False,False,False
9c808497bc45af6114c0b2abc98fc12bb3a5d030abc7fe56b8c65ac85e12eaed,sharechat_chatgpt:https://chatgpt.com/share/66eccba4-5be0-8004-9fa9-8765b3c8f413,False,False,False,False,False
9cc3b2eb08efee14a205c1f4949e95c4d9dbd27e48f2f13ec48174984d3554bf,sharechat_chatgpt:e9d7ca1f9efa6ff08240af34fea020f7,False,False,False,False,False
a097d97290115221404c1e358f3d3f61573147e5e91179ee6ed1599ea4ee5d35,sharechat_chatgpt:https://chatgpt.com/share/687720ee-329c-8004-86e2-4f6e1562c383,False,False,False,False,False
a114334a82387134c09a654519a6a27f712f0dc7e1b14d743278b72eac0df073,wildchat_full:cc8478aaeeaa72dc9a6611f60933dd79,False,False,False,False,False
a11a45dfa4a07e664edaa111931c6d919c4efed2ef5fc7abd9adc88da2cfc348,sharechat_chatgpt:https://chatgpt.com/share/6876a07b-2508-8003-8843-cca611b13efe,True,True,False,False,False
a1d464d161d9c1adeecb97223aff1f6baf316f0ac7112dc0dd749655b7bda435,sharechat_chatgpt:https://chatgpt.com/share/6756073e-f78c-8003-b947-be2975ed35ac,False,False,False,False,False
a2490fd1439cf1b601f0cb7d0919e123129b1c2b6f502036ba6e796267f73541,sharechat_chatgpt:https://chatgpt.com/share/67eb2292-e698-8013-bbb3-f243280d10f7,True,False,True,False,False
a352a8d582963e34f5eed90529b36d15f35439a518f958ee5a8817a5f505f5c6,sharechat_chatgpt:https://chatgpt.com/share/67fe2bec-476c-800e-8cf7-466ccd5a250b,False,False,False,False,False
a3e80d99db9ac98f6d0e85a027ab824765188639def9ae6fa69f6166353e3dff,sharechat_chatgpt:https://chatgpt.com/share/6829ac4d-1c2c-8006-9251-59403bcfe793,False,False,False,False,False
a5605a801e61b2f462cf03d95e16cc5404060db493f5953194b9618dc16109eb,wildchat_full:83108fc66b754e23bf71edf55636b1b0,False,False,False,False,False
a597923aad7d5dc2b73011646465cf2307c9c91c9a0cd5ed78067014eca840f9,sharechat_chatgpt:https://chatgpt.com/share/678bfa13-74c8-8003-b6d4-5e0f8d8c34c2,True,False,False,True,False
a5ce26095d7b595070bdb51727fac31006a9cfc8c19de99b3eead749e6421d5b,sharechat_chatgpt:https://chatgpt.com/share/684fc0c5-f968-800f-ae92-b64653088964,False,False,False,False,False
a5d3c6218e42d3e42f16c0e7dc75191f81841bd3611e70f0030d3eeca67395b4,sharechat_chatgpt:https://chatgpt.com/share/67d07e20-d908-8005-a089-1cad9f50d268,False,False,False,False,False
a64420fdf6ec11c140f643c3c7fac81c3d9edb7fd7e09bea4cb658c1321d3af5,sharechat_chatgpt:https://chatgpt.com/share/678f98d8-eba0-8013-8e19-3dbaf6c384b9,False,False,False,False,False
a6767e9599845f26989ce7fe790d612a7a56a1a5884aa59c15e67bee9e42f136,wildchat_full:3e49c4dc260b9ebcf5cf25305621b13f,False,False,False,False,False
a6d703d4396ff020a3ae7479be5aa8be1bc0306d0e3f1194bc9fca66f9128f8b,sharechat_chatgpt:https://chatgpt.com/share/678bfa13-74c8-8003-b6d4-5e0f8d8c34c2,False,False,False,False,False
a718b0414c2dcbb0d9ad2aeba70ab0e129ad5252e4c14d03f6ef9ad00ab7df3c,sharechat_chatgpt:https://chatgpt.com/share/68061ba7-1a00-800d-ab02-9f0b443e61c5,False,False,False,False,False
a724a3b9328861263409b74cb5f7b0d4b3724cf5d6d9d821d0a8499c6a7fb20d,sharechat_chatgpt:https://chatgpt.com/share/66e818f9-5194-8012-84ff-8be4f9868293,False,False,False,False,False
a745f555fb0dc45864d8884ebfdfbc5104c16e946777cb3c818333e043a6ffbd,sharechat_chatgpt:https://chatgpt.com/share/67996ba2-8348-8000-b56c-a5f390570216,False,False,False,False,False
a842ab678808ed4b4b6a5cf215e68eecce633cf8d94bd0262335460100ac19e1,sharechat_chatgpt:79843c44636197329e9b1dd59c54c063,False,False,False,False,False
a8ae3e496035ce89379b766eb851b076c7bb07731845775d756771f0e702ea16,sharechat_chatgpt:https://chatgpt.com/share/c60af96e-8e99-4cd2-be1b-13300361d984,True,False,True,False,False
a9d8ca487c1ec1e8a318ddc0a24f31d52f4602d46200ccf3aca3cde060da2a05,sharechat_chatgpt:https://chatgpt.com/share/33e03673-081f-4d75-a8ab-a76dfdfbcb4a,False,False,False,False,False
a9ec3ff355ca08a2a9671c430f7531ac63d22c73697b8eed7f96dad642ff73ba,wildchat_full:76e84a1974d490b83c2a11f125034066,True,True,False,False,True
aa2fde8a1c0f23d8690b971eb9e9c4631a0aa7f776fdc5a5dd9986028d3f538e,wildchat_full:1022b04a116e99126e1c610b50aa7e3c,False,False,False,False,False
aa8b395d09c74760dacacff4062f9768b940df2f4e94f9184aff093bdb290532,wildchat_full:20fa333dc040a6959d87e40fbfc8905f,False,False,False,False,False
abe73ce11200c93593f94c512dad8ee91cc698b164c5b335495e2c674b4c321c,sharechat_chatgpt:https://chatgpt.com/share/67fcbf2b-bf18-8013-bafc-954dfbb443ac,False,False,False,False,False
ac31445c4e99c597a52a4333e1d47284ea1166da28fc523ab0d203d272d2f602,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,True,True,False,False,False
ac66de43124c01726e81fba2b1523bfa01c3b95aff7f36b6c7536044d33bbaff,sharechat_chatgpt:bf17515cb4e3283ed3530dde87e9bfa6,False,False,False,False,False
ac9abd58f6e230cef8024f8bb6bbca65aeaabd4d62679373bb393720c6219926,wildchat_full:2cea2f84519d043b06019f62e7889c5e,False,False,False,False,False
ad6bb3128f751a5ed392fb4219688af49110f59966f82efb046517c4ac7f773d,sharechat_chatgpt:https://chatgpt.com/share/66e818f9-5194-8012-84ff-8be4f9868293,False,False,False,False,False
ad87aabb6eb12af2a03447f7ac7e1a0c2d8d0b89936911741335e63ac319fbce,sharechat_chatgpt:https://chatgpt.com/share/67c703a5-7a28-8013-be9c-c3324574e615,False,False,False,False,False
ae2b3d577e3a8fe2d68b1cd001807d9ddbd78b9f9cc729310e0e4720e3def0fb,sharechat_chatgpt:https://chatgpt.com/share/6810bbb5-28e8-800d-a92a-87e72819a8e2,False,False,False,False,False
ae73b5a4bd423e5f858424668f61031f3321a2fcbdcfd703ebcc25700c5faec9,sharechat_chatgpt:https://chatgpt.com/share/67fb3a5c-01f4-800d-945a-d53179531925,False,False,False,False,False
afac3c7434548839a1a1b26a6add9414147de4d07e57e74c1495905b63b0d0ca,sharechat_chatgpt:https://chatgpt.com/share/685de71f-a930-8006-af4d-c66d178ee045,False,False,False,False,False
b17d325ab72c830bb035adb81d6dce1bdf0b5ebf81dff05796a0627ee90c2b78,sharechat_grok:https://grok.com/share/bGVnYWN5_8f8a9b16-fdea-425e-b271-7c48b6681a11,False,False,False,False,False
b1826965577e6af2069d17157e681afcce3fe1becc19d50f9bbbf6562828e142,sharechat_chatgpt:https://chatgpt.com/share/6873c7a6-8c68-8005-a1fd-d2feec461646,True,True,False,False,True
b2bd8d173186bfb4a8ab4dd724fc9e5117fb7e4900c189b08ca612aecc92d12b,sharechat_chatgpt:3446e6944701759ec9c2b4de330063ce,False,False,False,False,False
b311f713358d35c60d04502ff9777fb56b40cdfa22949bc5a6fcb503ebf3316d,sharechat_chatgpt:https://chatgpt.com/share/681d935d-278c-8003-ac99-9916b3ce7ba1,False,False,False,False,False
b40366b6cc1a14b3ef4d714488637653aabdbee587dac2e5106171f1a9eb98ed,wildchat_full:9ae49fc5ce5ed73560319cab7bfe7b1a,False,False,False,False,False
b4ed59f91890c7b6721f0a92ae47296f3dee5c698d24a8b336e20c43c439f51e,sharechat_grok:6fd9f0a85846acd825a54a67939d6add,False,False,False,False,False
b61b9bc7445e6d1e33666c100c21d8866432d62f7fc48de9bb46f965ab9f7a60,sharechat_chatgpt:8f375998b12eed1a51ac05da5f4c1a34,False,False,False,False,False
b6d94e4633e61c9e301456cddbaaea1000ee67d98eaacfa45e79a0ff56dcc52d,sharechat_chatgpt:https://chatgpt.com/share/67d50e08-38c4-800a-a040-4ddaccd319a9,False,False,False,False,False
b758a9e75bd291c5c0e7f4fb3b7ffa3cf76cbac248533d87b9b57b842eeb8f69,sharechat_chatgpt:https://chatgpt.com/share/67e38ec2-2230-8011-a3a8-8afed3a69bdb,False,False,False,False,False
b792312208714a7c2bd11d7e276e6e108ec853b1d147dc0c586a515cb82be204,sharechat_chatgpt:https://chatgpt.com/share/671ef53d-cf30-8003-a962-b05eade08f18,False,False,False,False,False
b8e68764f285d9d3b993b5cf94db8cee71a84fd40fe8caa32276afa4c9bcb11a,sharechat_grok:https://grok.com/share/bGVnYWN5_b3116ce8-71eb-4b9a-b5df-f314009f34da,False,False,False,False,False
b8ee204242c1400bff59dc760dc8506607277f2fd41249cd76fd661171f34239,sharechat_chatgpt:https://chatgpt.com/share/67fcbf2b-bf18-8013-bafc-954dfbb443ac,False,False,False,False,False
b912a40b7afbbd1064d47689aabd6a1d4169a87ea5733496fb9dcc002160bd22,sharechat_chatgpt:0c1254bc25820da16c700779801c8470,False,False,False,False,False
b9dc98a5554cf1cbf0dfd6f347a1d528f67f5c40e01b96df43d70a529eac40c5,sharechat_chatgpt:https://chatgpt.com/share/88f78a13-fe20-49e4-ac66-f5f48570ce9b,False,False,False,False,False
bb142b9dd9ed258c6876f07a382db7dc7240a64c97181cc4d43ac30d052f7254,sharechat_chatgpt:https://chatgpt.com/share/67795dab-abac-800b-92e2-cada6ff1f3e7,False,False,False,False,False
bb4178dcb71cbd4a34ec284e6901081561223e1960ffdbf7e88e48ec1b8cd85c,sharechat_chatgpt:https://chatgpt.com/share/e90a47de-be1a-443d-a0e7-e7848f7bdf71,False,False,False,False,False
bb5c200312c796080b8e0ac540fc215aa15af1d2436897db29e2fc5d56a41f96,sharechat_grok:https://grok.com/share/bGVnYWN5_163b8354-90c5-4ecf-9f57-feeab49e55ca,False,False,False,False,False
bd193b1dcf31161c912ec777661856dbc763811059bfbe4940396ed29a1151fd,sharechat_chatgpt:https://chatgpt.com/share/6817a6f9-32a8-800d-a310-bf449d7509ef,False,False,False,False,False
be03663e8f4db5bd173cb200bd8f669d8c687beb17dc817bd1c26f0c35ac5cc9,wildchat_full:615738d44d9c4d6241b66864498d868c,False,False,False,False,False
bed5e462de435d95625e3ebe4a45a4f6b4e2c3d0e2bc9bb1e70999b7c5deb95c,sharechat_chatgpt:https://chatgpt.com/share/6728a7b3-501c-8004-88b3-d017911b3b93,False,False,False,False,False
bee9c7f46daf3bbf3a5d430ceb94601a78e1797dc4158d523c5517d567904594,sharechat_chatgpt:https://chatgpt.com/share/68868ea2-ff54-800c-a54c-9df4a5f103d4,True,True,False,False,False
beee7d6b684a903e8104cd46cc318bfefcf3f54995da1dd4879ce60c98470d86,sharechat_chatgpt:8a8198e1e6ca645240c1f6b879467fcc,True,True,True,True,False
bfa2c1e607d9dcd4bdb3af4b1ac10281c806071a332005ff19cc84b13a1d1c38,sharechat_chatgpt:https://chatgpt.com/share/67b48457-fec0-8003-b0b5-ecc685d78c5e,False,False,False,False,False
c06f1ca86cfdc3591a12bfc93d08155cb90e4ef04b1cdd8f5a671522bb049fe3,sharechat_chatgpt:https://chatgpt.com/share/680e9e3b-4c7c-8009-a784-b6fcecfb039a,False,False,False,False,False
c0ba96faa4b3e00c431246fc2c779aaff527bf3debbce0340118b288f771b5b2,wildchat_full:ae85aa933cc5c2f55955cd601ba3304d,False,False,False,False,False
c1b70f1e8e8fe5ee48c29dfa59e4601998dc173574ca428138856e187ba3b0cb,sharechat_chatgpt:https://chatgpt.com/share/67cf9f4b-38f4-8002-a804-62fb63aaac88,False,False,False,False,False
c283f92a3e0c266e252ce78154ed3eff8631029bf70a192cb55248f42f078bdf,sharechat_chatgpt:https://chatgpt.com/share/682a9354-cb30-800a-9915-255c5dfea92e,False,False,False,False,False
c32f200dcbfad2d7076acc9734b0180029d01c47ddc0e99db48580c87ae8b4a8,wildchat_full:3e69a9639f572db73158cb9b92fe488c,True,True,False,False,True
c41f672c6c6271dfda1b45598ab6028ce352def5eed55a02666082d3122f41ff,wildchat_full:a18a38361529ff5016921e185d07bf56,False,False,False,False,False
c57e62bc7184e49a792f23360e26bfe41df93b202d73b69651a7db79262d79fd,sharechat_chatgpt:https://chatgpt.com/share/67b6cebc-4ad4-8013-a77e-e678ca4698a5,False,False,False,False,False
c5f76328eecd0902bd245075221f85531998872fb59b62621c194cef665ffc02,sharechat_chatgpt:https://chatgpt.com/share/6802ceb9-26e0-8013-b63c-fe06e0d820b3,False,False,False,False,False
c6b8c7a174f003606065ed94520b36794cf782036936bbece2f906b4930eac64,sharechat_chatgpt:https://chatgpt.com/share/67eff9aa-cf7c-8013-8b77-a618573b0b60,False,False,False,False,False
c6bb4111941f1dab8d30fe0dfcd29e1395aabb307c30cae38cb34d71f8eb77ab,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,False,False,False,False,False
c795e05b8bf5fc360945ccecf79a73761606cfc8dd8a57fcb0ef2cf62eca5aad,sharechat_chatgpt:aac163e74416447ed713ee7ef45093e7,False,False,False,False,False
c8d9966e473d5c355f383ead3d3a511eb3ba000f1eff93c0b9a047fb1b1df390,wildchat_full:606a755432cc678994100849cde15f26,False,False,False,False,False
c983590f0f241add48ae7403cffa67e6e9772e411b56683eba908a70d110bfb3,sharechat_chatgpt:https://chatgpt.com/share/675da078-e37c-800c-959f-89c11ad26618,False,False,False,False,False
c99bb359e816709765aa3ab4a2a97698d8b2d78b5e5cd676d8980cc73a338871,sharechat_chatgpt:https://chatgpt.com/share/67fb3a5c-01f4-800d-945a-d53179531925,False,False,False,False,False
c9c439beacea9a16add192aa10ad9435fa002a97082f3157b764809055967110,sharechat_chatgpt:6c802521ac6f4f7d25428f8151b5fc3a,False,False,False,False,False
ca46cb52ea459506974c33633f4f61ae5a7fde59ba8939149365f3b9e6bb075d,sharechat_grok:https://grok.com/share/bGVnYWN5_e67066c2-99f9-4edf-ba91-3b7659f15abf,False,False,False,False,False
ca9f131d410d1d0021943ad4b33ee48310b2e519b0972b7cf26934981fc207a4,sharechat_chatgpt:https://chatgpt.com/share/6746dcfc-93c8-8009-94e5-a08ad4ca9470,False,False,False,False,False
caad8d51d715796687f69baeeebd61478742b729515fdd15d204882821a68d96,sharechat_chatgpt:https://chatgpt.com/share/67f81856-4c90-8001-9071-f172d5cc745e,False,False,False,False,False
caeae3d187ad7f88894db2cd40ae7f47e2176d015ada2bed240129ccaba928e6,sharechat_chatgpt:https://chatgpt.com/share/67f81856-4c90-8001-9071-f172d5cc745e,False,False,False,False,False
cafd1a1f17d5dc90e0dafc0907fe2f9421e3420b754d7b69356edc598b83ca50,sharechat_chatgpt:https://chatgpt.com/share/6873c7a6-8c68-8005-a1fd-d2feec461646,False,False,False,False,False
cb2eb554d765ee9829cacfa7c55af8b66c491deaed369776db433f17bb531984,sharechat_chatgpt:https://chatgpt.com/share/67ca69aa-5810-800f-876e-3e044365ba13,False,False,False,False,False
cbf1128872b316d39d841e4371f6b1c7d70673508476a33118e2ff4ed5f6311d,sharechat_gemini:73a826dd8298abefa04202f33d40b4f4,True,True,False,False,True
cd7acf785c6e51710893168c261b6ea8fc96ce7fb01feddc88651bd7bdd4440a,sharechat_chatgpt:https://chatgpt.com/share/67d50e08-38c4-800a-a040-4ddaccd319a9,False,False,False,False,False
cf0dfc15c7120ede3de8e291037ef5210bd9addc36bc269479a2c04326ce6a0b,sharechat_chatgpt:https://chatgpt.com/share/6879cdeb-2a98-8010-9f11-8eeeacc64f28,False,False,False,False,False
cf1eeef7fac79f5998a54cdcd07fbe5de41882c3f549a589c55f8d456dc34f52,sharechat_grok:https://grok.com/share/bGVnYWN5_e67066c2-99f9-4edf-ba91-3b7659f15abf,True,True,True,True,True
cf2696996ea97dd6449f1ba1ae0f97776a43f85169c21ff06372591edc8cf6ec,sharechat_chatgpt:https://chatgpt.com/share/67eff9aa-cf7c-8013-8b77-a618573b0b60,True,False,False,True,False
d055f9bd94709ca312a07b479056d6d97f37c4b71118c77eded437d99832cb2b,sharechat_chatgpt:https://chatgpt.com/share/6873c390-4cf0-800a-90e1-e1254813fbcd,True,False,False,False,True
d06e6e2990969f6a19574902a473a55deef65c7afb7648ce0fcdfbf7ff508c00,sharechat_chatgpt:61baf5573927ded0ec328f0d86d12de6,True,False,False,True,False
d0d396f0265d27106ead691e389ce6e1f662c1bd06730a2ab62f2f551c119564,sharechat_chatgpt:https://chatgpt.com/share/67f72701-d20c-8013-9506-9a3bd0c8fcb0,True,True,False,False,True
d0fca821bdccdcf4b98c88f76f3a2ff0aca83f59d65834e54ce42644acabe4e4,sharechat_grok:https://grok.com/share/bGVnYWN5_75a5f0bb-162a-43a1-98a4-3388c3e7d806,True,True,False,False,False
d1923018ee2833ede341ac6a3dda21b3df039afeef0e59b059234b86becbbfee,sharechat_chatgpt:https://chatgpt.com/share/680c3676-726c-8013-abed-68b320945a23,False,False,False,False,False
d2ed06d82cb8e9c1cf2e5601024fd87a5ebceed585bd4ab6b79b5f55ec569a62,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,False,False,False,False,False
d3025942c7ee2c4ed2c77e3863f454b6df464844f65bd88dd4f95d4e2cecf0ac,sharechat_chatgpt:https://chatgpt.com/share/6739eaf5-9b30-8005-8fa6-0f95e86aca42,False,False,False,False,False
d357ec2b9f5523c7eae7e63bfc509098b15a7632cb4fc2772f66415a68ffc57a,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,False,False,False,False,False
d36c42f59806bf6dc96ebcd10d2cfb7454162e9ab99ff46fb60dec6656949f9d,wildchat_full:ef7f83f2facf8a2abdfe09fe99710e48,True,False,False,True,False
d38d3bcc445ea4d89beaf91ca960f59a91d442f665ccbe9d135d1d09a48e7ff6,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,True,True,False,False,False
d391ef955bbdc49dbba74ef9ebbbf765ce313feac87975bb872b6afa5a0f4a0e,sharechat_chatgpt:https://chatgpt.com/share/67af68b7-f378-8013-b1fd-7101dab8b9f0,True,False,True,True,False
d3ec5a3d065158db58e61fad38f8dc19a246038219d796a1450d862ebaccdbbc,sharechat_chatgpt:https://chatgpt.com/share/680861ae-febc-8004-abb4-ae072ebe6c21,True,False,True,False,False
d3f13330da9a927ccd8e6adedfee5805d459c42921a2a2a3e248942b9290789c,sharechat_chatgpt:https://chatgpt.com/share/688c3aa1-f484-8002-8bc4-5599f22fbb85,True,True,False,True,False
d4c3cc9d159939bf82696d1dc3e6051cbd67215a5b148b6fa014b42265e47957,sharechat_chatgpt:https://chatgpt.com/share/b3c3a22c-36b9-4b31-9756-e2f57f7ae921,False,False,False,False,False
d55177f18081e1dc36ad0ad346bd4a0c3bf4906e01f4fe93435a1e942890a1f7,sharechat_chatgpt:https://chatgpt.com/share/680971d4-7f74-8007-b009-5eee5c9bb22d,True,True,True,True,False
d6648c3a15c09885ed7d27f0f26bbd86e795cb02caa3ae8807109abf79dc8605,sharechat_chatgpt:https://chatgpt.com/share/688d1508-8d04-8007-87c1-8257621e5e9c,False,False,False,False,False
d6be4b0538a867e06c1fa0440f70fab8d6bd0af006cd2430a8240cb83078a4ac,sharechat_chatgpt:https://chatgpt.com/share/67f81856-4c90-8001-9071-f172d5cc745e,True,False,False,False,True
d756f00ebade65d61f9e3b119a84c1e46f5e35e4ad9095ed13f470f21a4d4e1f,wildchat_full:8617d6bea5de3029cd79466e908f52af,False,False,False,False,False
