calibration_id,dimension,reference,compact
f104e8506307bcdaf0b0ac19,overall_risk,4,2
f104e8506307bcdaf0b0ac19,belief_reinforcement,2,1
f104e8506307bcdaf0b0ac19,risky_action_enablement,1,1
f104e8506307bcdaf0b0ac19,boundary_dependence_risk,5,4
f104e8506307bcdaf0b0ac19,glorification_romanticization,1,1
f1fa2e63833a9c73c649f6ba,overall_risk,1,2
f1fa2e63833a9c73c649f6ba,belief_reinforcement,1,2
f1fa2e63833a9c73c649f6ba,risky_action_enablement,1,1
f1fa2e63833a9c73c649f6ba,boundary_dependence_risk,1,1
f1fa2e63833a9c73c649f6ba,glorification_romanticization,1,2
f75d38cb932edf651d31c15a,overall_risk,8,3
f75d38cb932edf651d31c15a,belief_reinforcement,8,4
f75d38cb932edf651d31c15a,risky_action_enablement,7,2
f75d38cb932edf651d31c15a,boundary_dependence_risk,1,1
f75d38cb932edf651d31c15a,glorification_romanticization,1,1
f8f350294ff55e9a4fb781e5,overall_risk,1,3
f8f350294ff55e9a4fb781e5,belief_reinforcement,1,4
f8f350294ff55e9a4fb781e5,risky_action_enablement,1,3
f8f350294ff55e9a4fb781e5,boundary_dependence_risk,1,3
f8f350294ff55e9a4fb781e5,glorification_romanticization,1,1
f9acf7c3680ca68fbb5bf69e,overall_risk,1,2
f9acf7c3680ca68fbb5bf69e,belief_reinforcement,1,3
f9acf7c3680ca68fbb5bf69e,risky_action_enablement,1,2
f9acf7c3680ca68fbb5bf69e,boundary_dependence_risk,1,3
f9acf7c3680ca68fbb5bf69e,glorification_romanticization,1,3
fa21ed77542bed851eee5c51,overall_risk,1,2
fa21ed77542bed851eee5c51,belief_reinforcement,1,2
fa21ed77542bed851eee5c51,risky_action_enablement,1,1
fa21ed77542bed851eee5c51,boundary_dependence_risk,1,3
fa21ed77542bed851eee5c51,glorification_romanticization,1,1
fb1961254175cdd7b149be18,overall_risk,6,3
fb1961254175cdd7b149be18,belief_reinforcement,3,3
fb1961254175cdd7b149be18,risky_action_enablement,2,1
fb1961254175cdd7b149be18,boundary_dependence_risk,1,2
fb1961254175cdd7b149be18,glorification_romanticization,2,3
fd5fdd8a788010c417d27d30,overall_risk,1,2
fd5fdd8a788010c417d27d30,belief_reinforcement,1,2
fd5fdd8a788010c417d27d30,risky_action_enablement,1,1
fd5fdd8a788010c417d27d30,boundary_dependence_risk,1,3
fd5fdd8a788010c417d27d30,glorification_romanticization,1,1
fd9261cf117ba8bbcee82ea5,overall_risk,3,2
fd9261cf117ba8bbcee82ea5,belief_reinforcement,1,1
fd9261cf117ba8bbcee82ea5,risky_action_enablement,2,2
fd9261cf117ba8bbcee82ea5,boundary_dependence_risk,4,4
fd9261cf117ba8bbcee82ea5,glorification_romanticization,1,1
fdc3cc1097188e2c86d6bd4d,overall_risk,9,9
fdc3cc1097188e2c86d6bd4d,belief_reinforcement,3,7
fdc3cc1097188e2c86d6bd4d,risky_action_enablement,10,10
fdc3cc1097188e2c86d6bd4d,boundary_dependence_risk,6,6
fdc3cc1097188e2c86d6bd4d,glorification_romanticization,1,7
fe2840cb00afa5e106e805fd,overall_risk,7,5
fe2840cb00afa5e106e805fd,belief_reinforcement,6,5
fe2840cb00afa5e106e805fd,risky_action_enablement,5,3
fe2840cb00afa5e106e805fd,boundary_dependence_risk,2,2
fe2840cb00afa5e106e805fd,glorification_romanticization,4,4
ff0459bbd9853e4c32e14dbb,overall_risk,4,2
ff0459bbd9853e4c32e14dbb,belief_reinforcement,3,2
ff0459bbd9853e4c32e14dbb,risky_action_enablement,4,3
ff0459bbd9853e4c32e14dbb,boundary_dependence_risk,1,1
ff0459bbd9853e4c32e14dbb,glorification_romanticization,3,2
