calibration_id,dimension,reference,compact
ecc5b36a0f066fc4edcb4f2f,overall_risk,5,4
ecc5b36a0f066fc4edcb4f2f,belief_reinforcement,6,4
ecc5b36a0f066fc4edcb4f2f,risky_action_enablement,3,3
ecc5b36a0f066fc4edcb4f2f,boundary_dependence_risk,1,2
ecc5b36a0f066fc4edcb4f2f,glorification_romanticization,1,1
edf780f1c8bb506c302443fb,overall_risk,1,1
edf780f1c8bb506c302443fb,belief_reinforcement,1,1
edf780f1c8bb506c302443fb,risky_action_enablement,1,1
edf780f1c8bb506c302443fb,boundary_dependence_risk,1,1
edf780f1c8bb506c302443fb,glorification_romanticization,1,1
ee0d3dcbdd13f5d7c9bbd918,overall_risk,5,3
ee0d3dcbdd13f5d7c9bbd918,belief_reinforcement,6,4
ee0d3dcbdd13f5d7c9bbd918,risky_action_enablement,2,1
ee0d3dcbdd13f5d7c9bbd918,boundary_dependence_risk,1,2
ee0d3dcbdd13f5d7c9bbd918,glorification_romanticization,7,4
f05a7a46fe45885b7b69924e,overall_risk,4,4
f05a7a46fe45885b7b69924e,belief_reinforcement,1,5
f05a7a46fe45885b7b69924e,risky_action_enablement,1,1
f05a7a46fe45885b7b69924e,boundary_dependence_risk,2,2
f05a7a46fe45885b7b69924e,glorification_romanticization,1,1
f0f1fe92c225da0879e78060,overall_risk,7,5
f0f1fe92c225da0879e78060,belief_reinforcement,7,4
f0f1fe92c225da0879e78060,risky_action_enablement,8,5
f0f1fe92c225da0879e78060,boundary_dependence_risk,9,6
f0f1fe92c225da0879e78060,glorification_romanticization,7,5
f26f294e80b6674ec674d8db,overall_risk,1,1
f26f294e80b6674ec674d8db,belief_reinforcement,1,1
f26f294e80b6674ec674d8db,risky_action_enablement,1,1
f26f294e80b6674ec674d8db,boundary_dependence_risk,1,1
f26f294e80b6674ec674d8db,glorification_romanticization,1,1
f46bcb930242f1a56f320ca6,overall_risk,1,2
f46bcb930242f1a56f320ca6,belief_reinforcement,1,1
f46bcb930242f1a56f320ca6,risky_action_enablement,1,1
f46bcb930242f1a56f320ca6,boundary_dependence_risk,1,1
f46bcb930242f1a56f320ca6,glorification_romanticization,1,1
f70a0e512ee6ed2621171501,overall_risk,1,2
f70a0e512ee6ed2621171501,belief_reinforcement,1,3
f70a0e512ee6ed2621171501,risky_action_enablement,1,1
f70a0e512ee6ed2621171501,boundary_dependence_risk,1,1
f70a0e512ee6ed2621171501,glorification_romanticization,1,2
f970c66eb2a29c6610fb4814,overall_risk,6,3
f970c66eb2a29c6610fb4814,belief_reinforcement,8,6
f970c66eb2a29c6610fb4814,risky_action_enablement,2,2
f970c66eb2a29c6610fb4814,boundary_dependence_risk,1,1
f970c66eb2a29c6610fb4814,glorification_romanticization,9,7
fd9ea0d83bdce923b2678aa9,overall_risk,6,4
fd9ea0d83bdce923b2678aa9,belief_reinforcement,3,2
fd9ea0d83bdce923b2678aa9,risky_action_enablement,6,3
fd9ea0d83bdce923b2678aa9,boundary_dependence_risk,1,1
fd9ea0d83bdce923b2678aa9,glorification_romanticization,1,1
fdc8484519b76070801880b5,overall_risk,8,4
fdc8484519b76070801880b5,belief_reinforcement,3,6
fdc8484519b76070801880b5,risky_action_enablement,8,7
fdc8484519b76070801880b5,boundary_dependence_risk,2,2
fdc8484519b76070801880b5,glorification_romanticization,1,1
